"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"ST8SIA2",0,0,0,0,8,1,0,0,0,9,9,9
"STAC",0,0,0,0,7,1,0,1,0,9,9,9
"STAM",0,0,0,0,9,0,0,0,0,9,9,9
"STARD7",0,0,0,0,9,0,0,0,0,9,9,9
"STK11IP",0,0,0,0,8,1,0,0,0,9,9,9
"STXBP1",0,0,0,0,9,0,0,0,0,9,9,9
"SUSD1",0,0,0,0,8,1,0,0,0,9,9,9
"SYDE2",0,0,0,0,7,2,0,0,0,9,9,9
"SYNCRIP",0,0,0,0,9,0,0,0,0,9,9,9
"SYNGAP1",0,0,0,0,9,0,0,0,0,9,9,9
"SYNJ2",0,0,0,0,9,0,0,0,0,9,9,9
"SYT13",0,0,0,0,9,0,0,0,0,9,9,9
"SYT3",1,0,0,0,8,0,0,0,0,9,9,9
"TACR3",0,0,0,0,9,0,0,0,0,9,9,9
"TAF1C",0,0,0,0,7,2,0,0,0,9,9,9
"TAP2",1,0,0,0,8,0,0,0,0,9,9,9
"TAS2R60",0,0,0,0,9,0,0,0,0,9,9,9
"TCF23",1,0,0,0,8,0,0,0,0,9,9,9
"TDRD7",1,0,0,0,8,0,0,0,0,9,9,9
"TENT4A",0,0,0,0,8,1,0,0,0,9,9,9
"TET2",0,0,0,0,7,2,0,0,0,9,9,9
"THAP12",0,1,0,0,8,0,0,0,0,9,9,9
"THRAP3",1,0,0,0,7,1,0,0,0,9,9,9
"TLE4",0,0,0,0,7,1,0,1,0,9,9,9
"TM6SF2",1,0,0,0,6,1,0,1,0,9,9,9
"TMC5",0,0,0,0,8,1,0,0,0,9,9,9
"TMEM145",0,0,0,0,8,1,0,0,0,9,9,9
"TMTC2",0,0,0,0,8,0,0,1,0,9,9,9
"TNNI3K",0,0,0,0,9,0,0,0,0,9,9,9
"TOP2A",0,0,0,0,8,1,0,0,0,9,9,9
"TOR1AIP2",1,0,0,0,8,0,0,0,0,9,9,9
"TRIM11",1,0,0,0,7,1,0,0,0,9,9,9
"TRIM3",0,1,0,0,8,0,0,0,0,9,9,9
"TRIP13",0,0,0,0,9,0,0,0,0,9,9,9
"TRPC1",0,0,0,0,7,2,0,0,0,9,9,9
"TRPV2",0,0,0,0,8,1,0,0,0,9,9,9
"TRPV3",0,0,0,0,9,0,0,0,0,9,9,9
"TSPAN33",0,0,0,0,8,0,0,1,0,9,9,9
"TSPYL2",0,0,0,0,8,1,0,0,0,9,9,9
"TSPYL6",0,0,0,0,9,0,0,0,0,9,9,9
"TTF2",1,0,0,0,7,1,0,0,0,9,9,9
"TTLL9",0,0,0,0,9,0,0,0,0,9,9,9
"TTYH2",0,1,0,0,6,2,0,0,0,9,9,9
"TUBA3E",0,0,0,0,9,0,0,0,0,9,9,9
"TUBB2B",0,1,0,0,7,1,0,0,0,9,9,9
"TUSC3",0,0,0,0,9,0,0,0,0,9,9,9
"UNC13B",1,0,0,0,8,0,0,0,0,9,9,9
"UNC13D",0,0,1,0,7,0,0,1,0,9,9,9
"USP25",0,0,0,0,5,3,0,1,0,9,9,9
"USP48",0,0,0,0,7,2,0,0,0,9,9,9
"USPL1",0,0,0,0,9,0,0,0,0,9,9,9
"VAV1",0,0,0,0,7,1,0,1,0,9,9,9
"VCP",1,0,0,0,7,1,0,0,0,9,9,9
"VEPH1",0,0,0,0,9,0,0,0,0,9,9,9
"VGLL1",0,0,0,0,8,1,0,0,0,9,9,9
"VPS8",0,0,0,0,8,1,0,0,0,9,9,9
"VWC2L",0,0,0,0,9,0,0,0,0,9,9,9
"WASF1",0,0,0,0,9,0,0,0,0,9,9,9
"WDR70",0,0,0,0,6,1,0,2,0,9,9,9
"WDSUB1",0,0,0,0,8,1,0,0,0,9,9,9
"XKR3",0,0,0,0,9,0,0,0,0,9,9,9
"XKR4",2,0,0,0,7,0,0,0,0,9,9,9
"YEATS2",0,0,0,0,7,1,0,1,0,9,9,9
"ZBTB16",0,1,0,0,7,1,0,0,0,9,9,9
"ZBTB24",0,0,0,0,7,2,0,0,0,9,9,9
"ZBTB7B",0,0,0,0,9,0,0,0,0,9,9,9
"ZC3H14",0,0,0,0,7,2,0,0,0,9,9,9
"ZDHHC15",0,0,0,0,6,2,0,1,0,9,9,9
"ZMYND8",1,0,0,0,8,0,0,0,0,9,9,9
"ZNF157",0,0,0,0,6,3,0,0,0,9,9,9
"ZNF16",0,0,0,0,9,0,0,0,0,9,9,9
"ZNF184",0,0,0,0,7,2,0,0,0,9,9,9
"ZNF195",1,0,0,0,7,1,0,0,0,9,9,9
"ZNF254",0,0,0,0,7,2,0,0,0,9,9,9
"ZNF264",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF347",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF354A",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF354C",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF438",0,0,0,0,6,3,0,0,0,9,9,9
"ZNF484",2,0,0,0,5,2,0,0,0,9,9,9
"ZNF518B",1,0,0,0,8,0,0,0,0,9,9,9
"ZNF571",0,0,0,0,7,2,0,0,0,9,9,9
"ZNF624",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF665",0,0,0,0,9,0,0,0,0,9,9,9
"ZNF681",0,0,0,0,8,1,0,0,0,9,9,9
"ZNF71",0,1,0,0,8,0,0,0,0,9,9,9
"ZNF75D",0,1,0,0,7,1,0,0,0,9,9,9
"ZNF80",0,0,0,0,9,0,0,0,0,9,9,9
"ZSWIM3",0,0,0,0,9,0,0,0,0,9,9,9
"NSG2",0,0,0,0,8,5,0,1,0,14,8,8
"CAPN5",0,0,0,0,12,1,0,0,0,13,8,8
"LONP2",1,0,0,0,10,1,0,0,0,12,8,8
"ARHGEF7",2,0,0,0,8,0,0,1,0,11,8,8
"CEP89",0,0,1,0,10,0,0,0,0,11,8,8
"ARID4B",0,0,0,0,8,2,0,0,0,10,8,8
"CDC14A",0,0,0,0,9,1,0,0,0,10,8,8
"ELAPOR2",0,0,0,0,10,0,0,0,0,10,8,8
"HLTF",0,0,0,0,9,0,0,1,0,10,8,8
"LARP4",0,0,0,0,6,2,0,2,0,10,8,8
"MAS1L",0,0,0,0,10,0,0,0,0,10,8,8
"MTM1",0,0,0,0,8,1,0,1,0,10,8,8
"NGEF",0,0,0,0,7,3,0,0,0,10,8,8
"OR13C8",1,0,0,0,9,0,0,0,0,10,8,8
"OR5K4",0,0,0,0,9,1,0,0,0,10,8,8
"PCSK7",0,1,0,0,9,0,0,0,0,10,8,8
"PHLDA1",0,0,0,0,9,0,1,0,0,10,8,8
"PPAN-P2RY11",0,0,0,0,10,0,0,0,0,10,8,8
"RHBDF2",1,0,0,0,8,1,0,0,0,10,8,8
"RNGTT",0,0,0,0,10,0,0,0,0,10,8,8
"TUBA3D",0,0,0,0,9,0,0,1,0,10,8,8
"USP13",0,0,0,0,9,1,0,0,0,10,8,8
"YY2",1,0,0,0,9,0,0,0,0,10,8,8
"ADAR",0,0,0,0,7,0,0,2,0,9,8,8
"AK7",0,0,0,0,8,1,0,0,0,9,8,8
"AOC3",0,0,0,0,8,1,0,0,0,9,8,8
"ATP8A1",0,0,0,0,6,1,0,2,0,9,8,8
"BICRAL",0,0,0,0,6,3,0,0,0,9,8,8
"C12orf66",1,1,0,0,6,1,0,0,0,9,8,8
"CAMKV",0,0,0,0,9,0,0,0,0,9,8,8
"CASP8AP2",0,0,0,0,9,0,0,0,0,9,8,8
"CD226",1,0,0,0,8,0,0,0,0,9,8,8
"CENPJ",0,0,0,0,8,1,0,0,0,9,8,8
"CGN",0,0,0,0,8,1,0,0,0,9,8,8
"CLDN17",0,0,0,0,9,0,0,0,0,9,8,8
"CLEC3A",0,0,0,0,9,0,0,0,0,9,8,8
"CLIP4",1,0,0,0,6,1,0,1,0,9,8,8
"CNNM1",1,0,0,0,6,2,0,0,0,9,8,8
"COLEC11",0,0,0,0,9,0,0,0,0,9,8,8
"COLEC12",0,0,0,0,9,0,0,0,0,9,8,8
"CPE",0,0,0,0,9,0,0,0,0,9,8,8
"DHX32",1,0,0,0,7,1,0,0,0,9,8,8
"DISC1",0,0,0,0,9,0,0,0,0,9,8,8
"DMGDH",0,0,0,0,9,0,0,0,0,9,8,8
"DYNC2LI1",1,0,0,0,6,0,1,1,0,9,8,8
"ERMN",0,0,0,0,7,1,0,1,0,9,8,8
"EXOC1",0,0,0,0,7,1,0,1,0,9,8,8
"EZHIP",0,0,0,0,7,2,0,0,0,9,8,8
"FRMD4A",2,0,1,0,6,0,0,0,0,9,8,8
"FSD1",0,0,0,0,8,1,0,0,0,9,8,8
"GABRB2",0,0,0,0,9,0,0,0,0,9,8,8
"GALNT2",1,0,0,0,8,0,0,0,0,9,8,8
"GAP43",0,0,0,0,5,3,0,0,1,9,8,8
"GMPS",0,0,0,0,9,0,0,0,0,9,8,8
"GRIA1",0,0,0,0,9,0,0,0,0,9,8,8
"GRK2",0,0,0,0,7,1,0,1,0,9,8,8
"HDLBP",1,0,0,0,5,3,0,0,0,9,8,8
"HK1",0,0,0,0,9,0,0,0,0,9,8,8
"HKDC1",0,0,0,0,8,1,0,0,0,9,8,8
"HOATZ",1,0,0,0,8,0,0,0,0,9,8,8
"HOOK3",0,0,0,0,8,1,0,0,0,9,8,8
"IGKV1-9",0,1,0,0,8,0,0,0,0,9,8,8
"IGKV3-11",0,0,0,0,9,0,0,0,0,9,8,8
"ISM2",0,0,0,0,9,0,0,0,0,9,8,8
"ITGA3",1,2,0,0,6,0,0,0,0,9,8,8
"ITPKB",1,0,0,0,8,0,0,0,0,9,8,8
"KCNF1",2,0,0,0,7,0,0,0,0,9,8,8
"KCNS3",1,0,1,0,6,1,0,0,0,9,8,8
"KIF18A",0,0,0,0,8,1,0,0,0,9,8,8
"KIF24",0,0,0,0,9,0,0,0,0,9,8,8
"KIFC1",0,0,0,0,7,1,0,1,0,9,8,8
"KLHL32",0,0,0,0,9,0,0,0,0,9,8,8
"KLK5",0,0,0,0,9,0,0,0,0,9,8,8
"KRTAP21-2",0,0,0,0,7,2,0,0,0,9,8,8
"LAD1",1,0,0,0,8,0,0,0,0,9,8,8
"LCE2B",1,0,0,0,7,1,0,0,0,9,8,8
"LILRA4",0,0,0,0,8,1,0,0,0,9,8,8
"MAG",0,0,0,0,8,1,0,0,0,9,8,8
"MAP10",0,0,0,0,9,0,0,0,0,9,8,8
"METTL22",0,0,0,0,7,1,0,1,0,9,8,8
"MTMR1",0,0,0,0,7,2,0,0,0,9,8,8
"MYO1E",0,0,0,0,7,1,0,1,0,9,8,8
"MYO1H",1,0,0,0,8,0,0,0,0,9,8,8
"NCF2",0,0,0,0,9,0,0,0,0,9,8,8
"OR10C1",0,0,0,0,8,1,0,0,0,9,8,8
"OR52E6",0,0,0,0,7,2,0,0,0,9,8,8
"OR52N5",0,0,0,0,8,1,0,0,0,9,8,8
"OR6M1",1,0,0,0,8,0,0,0,0,9,8,8
"PAPSS2",0,1,0,0,8,0,0,0,0,9,8,8
"PJA2",0,0,0,0,8,1,0,0,0,9,8,8
"PLCB2",0,0,0,0,9,0,0,0,0,9,8,8
"PTK2B",0,0,0,0,8,0,0,1,0,9,8,8
"RAD51AP1",0,0,0,0,9,0,0,0,0,9,8,8
"RAP1GDS1",1,0,0,0,6,1,0,1,0,9,8,8
"RASGRF1",0,0,0,0,9,0,0,0,0,9,8,8
"SAMD3",0,0,0,0,6,1,0,2,0,9,8,8
"SCUBE1",0,0,0,0,8,0,0,1,0,9,8,8
"SDR42E1",0,0,0,0,9,0,0,0,0,9,8,8
"SETDB1",0,1,0,0,7,1,0,0,0,9,8,8
"SHOX",0,0,0,0,8,1,0,0,0,9,8,8
"SLC25A12",0,0,0,0,8,0,0,1,0,9,8,8
"SOGA1",1,0,0,0,8,0,0,0,0,9,8,8
"SOX30",0,0,0,0,9,0,0,0,0,9,8,8
"SPOCD1",0,0,0,0,7,1,0,1,0,9,8,8
"SPRY3",0,0,0,0,9,0,0,0,0,9,8,8
"SSH1",0,0,0,0,9,0,0,0,0,9,8,8
"SSH2",1,0,0,0,6,2,0,0,0,9,8,8
"STAG1",0,0,0,0,8,1,0,0,0,9,8,8
"TAF5L",0,0,0,0,8,1,0,0,0,9,8,8
"THBS1",1,0,0,0,8,0,0,0,0,9,8,8
"TMEM260",0,0,0,0,6,0,0,3,0,9,8,8
"TMEM94",1,0,0,0,8,0,0,0,0,9,8,8
"TRIM10",0,0,0,0,9,0,0,0,0,9,8,8
"TSKS",0,0,0,0,7,2,0,0,0,9,8,8
"TXNDC16",0,0,0,0,6,1,0,2,0,9,8,8
"UGT1A5",1,0,0,0,8,0,0,0,0,9,8,8
"VIT",0,0,0,0,7,2,0,0,0,9,8,8
"WASHC5",0,0,0,0,9,0,0,0,0,9,8,8
"WDR75",1,1,0,0,7,0,0,0,0,9,8,8
"ZBED1",0,1,0,0,7,1,0,0,0,9,8,8
"ZC3H7B",1,1,0,0,7,0,0,0,0,9,8,8
"ZHX1",0,0,0,0,9,0,0,0,0,9,8,8
"ZNF234",0,0,0,0,6,3,0,0,0,9,8,8
"ZNF251",1,0,0,0,8,0,0,0,0,9,8,8
"ZNF572",0,0,0,0,6,3,0,0,0,9,8,8
"ZNF649",0,0,0,0,7,2,0,0,0,9,8,8
"ZNF780A",0,0,0,0,8,1,0,0,0,9,8,8
"ABAT",0,0,0,0,5,2,0,1,0,8,8,8
"ABCB7",0,0,0,0,8,0,0,0,0,8,8,8
"AC011448.1",0,0,0,0,8,0,0,0,0,8,8,8
"ACAD11",0,0,0,0,8,0,0,0,0,8,8,8
"ACAP2",0,0,0,0,7,1,0,0,0,8,8,8
"ACER2",0,0,0,0,8,0,0,0,0,8,8,8
"ACSF3",0,0,0,0,8,0,0,0,0,8,8,8
"ACTA1",1,0,0,0,7,0,0,0,0,8,8,8
"ACTB",0,0,0,0,7,0,0,1,0,8,8,8
"ADA2",0,2,0,0,5,0,0,1,0,8,8,8
"ADNP",0,0,0,0,8,0,0,0,0,8,8,8
"ADRA1B",0,0,0,0,8,0,0,0,0,8,8,8
"AFAP1L1",0,0,0,0,8,0,0,0,0,8,8,8
"AFAP1L2",0,0,0,0,7,1,0,0,0,8,8,8
"AFP",0,0,0,0,8,0,0,0,0,8,8,8
"AGXT",0,0,0,0,6,0,0,2,0,8,8,8
"AHI1",0,0,0,0,8,0,0,0,0,8,8,8
"AHRR",0,0,0,0,8,0,0,0,0,8,8,8
"AHSG",0,0,0,0,7,0,1,0,0,8,8,8
"AKR1B10",0,1,0,0,6,1,0,0,0,8,8,8
"AL121899.2",0,0,0,0,7,1,0,0,0,8,8,8
"ALB",0,0,0,0,7,1,0,0,0,8,8,8
"ALLC",0,0,0,0,6,2,0,0,0,8,8,8
"ALOX12",0,0,2,0,6,0,0,0,0,8,8,8
"ALPK3",0,0,0,0,6,2,0,0,0,8,8,8
"ANGPTL5",0,0,0,0,8,0,0,0,0,8,8,8
"ANKK1",0,0,0,0,8,0,0,0,0,8,8,8
"ANKRD24",0,0,0,0,8,0,0,0,0,8,8,8
"AP2A2",0,0,0,0,8,0,0,0,0,8,8,8
"APAF1",1,0,0,0,7,0,0,0,0,8,8,8
"APBB2",0,0,0,0,8,0,0,0,0,8,8,8
"ARAP3",0,0,0,0,5,0,0,3,0,8,8,8
"AREL1",1,0,0,0,7,0,0,0,0,8,8,8
"ARFIP1",0,0,0,0,7,1,0,0,0,8,8,8
"ARHGAP17",0,0,0,0,8,0,0,0,0,8,8,8
"ARHGAP29",0,0,0,0,5,2,0,1,0,8,8,8
"ARHGEF10",0,0,0,0,7,0,0,1,0,8,8,8
"ASB10",0,0,0,0,8,0,0,0,0,8,8,8
"ASB3",0,1,0,0,7,0,0,0,0,8,8,8
"ASIC5",0,0,0,0,5,3,0,0,0,8,8,8
"ATP2A3",0,0,0,0,8,0,0,0,0,8,8,8
"B3GAT2",0,0,0,0,7,1,0,0,0,8,8,8
"BAAT",0,0,0,0,8,0,0,0,0,8,8,8
"BAZ1A",0,0,0,0,8,0,0,0,0,8,8,8
"BCL6",0,0,0,0,8,0,0,0,0,8,8,8
"BEST3",0,0,0,0,8,0,0,0,0,8,8,8
"BRD8",0,0,0,0,8,0,0,0,0,8,8,8
"BTNL8",0,0,0,0,6,2,0,0,0,8,8,8
"C2CD6",0,0,0,0,8,0,0,0,0,8,8,8
"C3AR1",0,0,0,0,8,0,0,0,0,8,8,8
"CALB2",0,0,0,0,7,1,0,0,0,8,8,8
"CALCA",0,0,0,0,6,1,0,1,0,8,8,8
"CAPSL",0,0,0,0,6,1,0,1,0,8,8,8
"CC2D2A",0,0,0,0,7,1,0,0,0,8,8,8
"CCDC180",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC27",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC74B",0,0,0,0,6,2,0,0,0,8,8,8
"CCDC89",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC93",1,0,0,0,7,0,0,0,0,8,8,8
"CCR6",0,0,0,0,7,1,0,0,0,8,8,8
"CD180",0,0,0,0,8,0,0,0,0,8,8,8
"CD40LG",1,0,0,0,6,0,0,1,0,8,8,8
"CD44",1,0,0,0,6,1,0,0,0,8,8,8
"CDC5L",1,0,0,0,6,1,0,0,0,8,8,8
"CDK17",0,0,0,0,8,0,0,0,0,8,8,8
"CEACAM20",0,0,0,0,7,1,0,0,0,8,8,8
"CFAP299",0,0,0,0,8,0,0,0,0,8,8,8
"CFC1",0,0,0,0,8,0,0,0,0,8,8,8
"CHAMP1",0,0,1,0,7,0,0,0,0,8,8,8
"CHN1",0,0,0,0,8,0,0,0,0,8,8,8
"CHPF",0,0,0,0,8,0,0,0,0,8,8,8
"CIC",0,0,0,0,7,1,0,0,0,8,8,8
"CKAP2",0,0,0,0,7,1,0,0,0,8,8,8
"CKAP2L",0,0,0,0,8,0,0,0,0,8,8,8
"CLEC1A",0,0,0,0,7,0,0,1,0,8,8,8
"CLMN",1,0,0,0,6,0,0,1,0,8,8,8
"CNGA1",0,1,0,0,7,0,0,0,0,8,8,8
"CNGB1",1,0,0,0,7,0,0,0,0,8,8,8
"COL13A1",0,0,0,0,8,0,0,0,0,8,8,8
"COL9A2",2,0,0,0,4,1,0,1,0,8,8,8
"CRHBP",0,0,0,0,8,0,0,0,0,8,8,8
"CRTAM",1,0,0,0,6,1,0,0,0,8,8,8
"CSN2",0,0,0,0,8,0,0,0,0,8,8,8
"CTDP1",0,0,0,0,8,0,0,0,0,8,8,8
"CXorf21",1,0,0,0,5,2,0,0,0,8,8,8
"CYB5R4",0,0,0,0,8,0,0,0,0,8,8,8
"CYP26A1",0,5,0,0,3,0,0,0,0,8,8,8
"CYP2C9",0,0,0,0,8,0,0,0,0,8,8,8
"CYP3A7",0,0,1,0,6,1,0,0,0,8,8,8
"CYP4V2",0,0,0,0,5,2,0,1,0,8,8,8
"CYP7A1",0,0,0,0,7,1,0,0,0,8,8,8
"DBH",0,0,0,0,7,1,0,0,0,8,8,8
"DCAF4L1",0,0,0,0,7,1,0,0,0,8,8,8
"DCST1",0,0,0,0,8,0,0,0,0,8,8,8
"DDX49",0,0,0,0,8,0,0,0,0,8,8,8
"DENND4B",1,0,0,0,7,0,0,0,0,8,8,8
"DENND5A",1,0,0,0,7,0,0,0,0,8,8,8
"DENND5B",0,0,0,0,8,0,0,0,0,8,8,8
"DEPDC5",0,0,0,0,8,0,0,0,0,8,8,8
"DEUP1",0,0,0,0,7,1,0,0,0,8,8,8
"DHX38",0,1,0,0,7,0,0,0,0,8,8,8
"DMKN",1,0,0,0,7,0,0,0,0,8,8,8
"DNA2",5,0,0,0,3,0,0,0,0,8,8,8
"DOP1A",0,0,0,0,8,0,0,0,0,8,8,8
"DPF3",0,0,0,0,7,1,0,0,0,8,8,8
"DPP4",0,0,0,0,6,0,0,2,0,8,8,8
"DPY19L4",0,0,0,0,6,0,0,2,0,8,8,8
"DUSP6",0,0,0,0,8,0,0,0,0,8,8,8
"EEF1A2",0,0,0,0,6,1,0,1,0,8,8,8
"EFCAB13",0,0,0,0,8,0,0,0,0,8,8,8
"EFCAB3",0,0,0,0,5,3,0,0,0,8,8,8
"EIF3A",1,0,0,0,7,0,0,0,0,8,8,8
"EIF5B",0,0,0,0,6,0,0,2,0,8,8,8
"ELFN2",1,0,0,0,7,0,0,0,0,8,8,8
"ELMO2",1,0,0,0,6,0,0,1,0,8,8,8
"EML1",0,0,0,0,8,0,0,0,0,8,8,8
"EML4",1,0,0,0,6,0,0,1,0,8,8,8
"ENGASE",0,0,0,0,5,1,0,2,0,8,8,8
"EPB41L4B",0,0,0,0,6,1,0,1,0,8,8,8
"EPC2",0,0,0,0,7,0,0,1,0,8,8,8
"ERN1",0,0,0,0,6,2,0,0,0,8,8,8
"EVX2",0,0,0,0,8,0,0,0,0,8,8,8
"EXOC3L1",0,0,0,0,8,0,0,0,0,8,8,8
"EXTL3",0,0,0,0,8,0,0,0,0,8,8,8
"FAM114A2",0,0,0,0,6,1,0,1,0,8,8,8
"FAM199X",0,0,0,0,7,0,0,1,0,8,8,8
"FAR2",1,0,0,0,7,0,0,0,0,8,8,8
"FASTKD2",0,0,0,0,8,0,0,0,0,8,8,8
"FBXO47",0,0,0,0,8,0,0,0,0,8,8,8
"FCHO1",0,0,0,0,6,0,0,2,0,8,8,8
"FCHO2",0,0,0,0,8,0,0,0,0,8,8,8
"FCN2",0,0,0,0,8,0,0,0,0,8,8,8
"FDPS",0,0,0,0,8,0,0,0,0,8,8,8
"FFAR1",0,0,0,0,8,0,0,0,0,8,8,8
"FNDC3A",1,0,0,0,4,3,0,0,0,8,8,8
"FNDC7",0,0,0,0,7,0,0,1,0,8,8,8
"FOXP1",1,0,0,0,6,0,1,0,0,8,8,8
"FURIN",0,0,1,0,6,1,0,0,0,8,8,8
"GABRD",0,1,0,0,6,1,0,0,0,8,8,8
"GALNT5",0,0,0,0,8,0,0,0,0,8,8,8
"GASK1B",0,0,0,0,6,2,0,0,0,8,8,8
"GC",2,0,0,0,4,2,0,0,0,8,8,8
"GCM1",0,0,0,0,6,0,0,1,1,8,8,8
"GCSAML",0,0,0,0,8,0,0,0,0,8,8,8
"GJB1",0,0,0,0,8,0,0,0,0,8,8,8
"GLIS1",0,0,0,0,7,0,0,1,0,8,8,8
"GLRA3",0,0,0,0,6,1,0,1,0,8,8,8
"GLRX3",0,0,0,0,2,0,0,6,0,8,8,8
"GLYATL1",0,0,0,0,7,1,0,0,0,8,8,8
"GMEB2",0,0,0,0,8,0,0,0,0,8,8,8
"GMPPA",1,0,0,0,7,0,0,0,0,8,8,8
"GPAT3",0,0,0,0,7,0,0,1,0,8,8,8
"GPN2",0,0,0,0,7,1,0,0,0,8,8,8
"GPR152",0,0,0,0,8,0,0,0,0,8,8,8
"GPR78",0,0,0,0,8,0,0,0,0,8,8,8
"GPX5",0,0,0,0,7,1,0,0,0,8,8,8
"GRAMD1C",0,0,0,0,8,0,0,0,0,8,8,8
"GSDME",0,0,0,0,4,4,0,0,0,8,8,8
"GYS2",0,0,0,0,8,0,0,0,0,8,8,8
"H2BW1",0,0,0,0,8,0,0,0,0,8,8,8
"H3C2",1,0,0,0,5,2,0,0,0,8,8,8
"HACE1",0,0,0,0,8,0,0,0,0,8,8,8
"HAPLN3",1,0,0,0,6,1,0,0,0,8,8,8
"HAUS6",0,0,0,0,7,0,0,1,0,8,8,8
"HCFC2",0,0,0,0,7,1,0,0,0,8,8,8
"HHIPL1",1,1,0,0,5,1,0,0,0,8,8,8
"HIPK3",0,0,0,0,7,1,0,0,0,8,8,8
"HK2",0,0,0,0,8,0,0,0,0,8,8,8
"HLX",0,0,0,0,8,0,0,0,0,8,8,8
"HNRNPD",6,0,0,0,2,0,0,0,0,8,8,8
"HNRNPUL1",1,1,0,0,4,2,0,0,0,8,8,8
"HOXA13",1,0,0,0,4,2,0,1,0,8,8,8
"HPS4",0,0,0,0,7,1,0,0,0,8,8,8
"HS3ST1",0,0,0,0,7,1,0,0,0,8,8,8
"HS3ST3A1",0,1,0,0,7,0,0,0,0,8,8,8
"HYOU1",0,0,0,0,7,1,0,0,0,8,8,8
"ICAM5",1,0,0,0,7,0,0,0,0,8,8,8
"IFNA16",0,0,0,0,8,0,0,0,0,8,8,8
"IFT122",0,0,0,0,7,1,0,0,0,8,8,8
"IGF2BP2",1,0,0,0,7,0,0,0,0,8,8,8
"IGFBPL1",0,0,0,0,8,0,0,0,0,8,8,8
"IGFN1",0,0,0,0,8,0,0,0,0,8,8,8
"IGKV1-12",0,0,0,0,7,1,0,0,0,8,8,8
"IGKV2D-29",0,0,0,0,8,0,0,0,0,8,8,8
"IL5RA",0,0,0,0,7,0,0,1,0,8,8,8
"INTS2",1,1,0,0,6,0,0,0,0,8,8,8
"IPO7",0,0,0,0,8,0,0,0,0,8,8,8
"IQSEC1",0,0,0,0,7,1,0,0,0,8,8,8
"IRAK3",1,0,0,0,7,0,0,0,0,8,8,8
"IRF2BPL",0,0,0,0,8,0,0,0,0,8,8,8
"ISLR2",0,0,0,0,8,0,0,0,0,8,8,8
"ITGA5",1,0,0,0,4,2,0,1,0,8,8,8
"ITGA7",0,0,0,0,8,0,0,0,0,8,8,8
"ITM2A",0,0,0,0,7,1,0,0,0,8,8,8
"IWS1",0,0,0,0,6,2,0,0,0,8,8,8
"JAG2",0,0,0,0,7,1,0,0,0,8,8,8
"JRK",0,0,0,0,8,0,0,0,0,8,8,8
"KANSL1L",0,0,0,0,8,0,0,0,0,8,8,8
"KARS1",0,1,0,0,5,2,0,0,0,8,8,8
"KBTBD8",0,0,0,0,7,1,0,0,0,8,8,8
"KCNJ5",1,0,0,0,7,0,0,0,0,8,8,8
"KCNJ8",0,0,0,0,8,0,0,0,0,8,8,8
"KCNQ4",0,0,0,0,8,0,0,0,0,8,8,8
"KHNYN",2,0,0,0,6,0,0,0,0,8,8,8
"KIF15",0,0,0,0,8,0,0,0,0,8,8,8
"KIF2C",1,0,0,0,5,1,0,1,0,8,8,8
"KLF10",2,0,0,0,6,0,0,0,0,8,8,8
"KLK2",0,0,0,0,8,0,0,0,0,8,8,8
"KRT17",0,0,0,0,8,0,0,0,0,8,8,8
"KRT25",0,0,0,0,5,3,0,0,0,8,8,8
"KRTAP13-2",0,0,0,0,8,0,0,0,0,8,8,8
"KRTAP27-1",0,0,0,0,8,0,0,0,0,8,8,8
"KRTAP5-3",2,0,0,0,5,1,0,0,0,8,8,8
"KRTAP6-2",0,0,0,0,8,0,0,0,0,8,8,8
"KSR2",0,0,0,0,8,0,0,0,0,8,8,8
"L3MBTL3",0,0,0,0,8,0,0,0,0,8,8,8
"L3MBTL4",0,0,0,0,7,1,0,0,0,8,8,8
"LCLAT1",0,0,0,0,6,0,0,2,0,8,8,8
"LDLR",1,0,0,0,7,0,0,0,0,8,8,8
"LIG4",0,0,0,0,7,1,0,0,0,8,8,8
"LIPF",0,0,0,0,7,0,0,1,0,8,8,8
"LMAN1",2,0,0,0,6,0,0,0,0,8,8,8
"LMAN1L",0,0,0,0,6,0,0,2,0,8,8,8
"LNPK",0,0,0,0,8,0,0,0,0,8,8,8
"LPO",1,0,1,0,6,0,0,0,0,8,8,8
"LRFN3",0,0,0,0,7,1,0,0,0,8,8,8
"LTBP3",2,0,0,0,6,0,0,0,0,8,8,8
"LUZP4",0,0,0,0,6,1,0,1,0,8,8,8
"LZTS2",0,0,0,0,8,0,0,0,0,8,8,8
"M1AP",0,0,0,0,7,1,0,0,0,8,8,8
"MAB21L1",0,0,0,0,7,1,0,0,0,8,8,8
