"Hugo_Symbol","LUAD","COAD","pval","or","ci.up","ci.low","adjPval"
"BMS1",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"CDH19",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"FAM83C",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"MROH7",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"NCOA1",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"PCDH11Y",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"R3HDM1",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"SLCO6A1",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"TDRD5",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"TGM6",19,11,0.85056685037805,1.11991287118149,2.64029391720819,0.499014772305678,0.966730995983495
"DIAPH3",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"EPRS1",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"EXOC4",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"JHY",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"MAGI1",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"MYOF",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"NUP214",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"PTCHD3",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"SLC32A1",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"WRN",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"ZZEF1",18,13,0.851806224841739,0.890809665380883,2.00594052782275,0.406455374468264,0.967028108506794
"PCLO",89,55,0.851927851112926,1.05432865102949,1.55407859751444,0.71979692745256,0.967065251153757
"CCDC171",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"HDAC4",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"NCOA6",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"NEDD4",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"NPAS4",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"PLCH1",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"SRGAP3",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"TAS1R2",19,13,0.855990106038378,0.942072358587004,2.10561485502166,0.434652370179835,0.970804224696948
"MGAT4C",21,12,0.856292703111383,1.13565604666465,2.5682406238659,0.525377048812829,0.970804224696948
"PDE11A",21,12,0.856292703111383,1.13565604666465,2.5682406238659,0.525377048812829,0.970804224696948
"SLITRK5",21,12,0.856292703111383,1.13565604666465,2.5682406238659,0.525377048812829,0.970804224696948
"TECRL",21,12,0.856292703111383,1.13565604666465,2.5682406238659,0.525377048812829,0.970804224696948
"BCL11A",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"IL18RAP",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"IL1RAPL2",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"KNTC1",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"PCDHGB1",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"PCDHGB3",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"ZNF236",20,14,0.858628017884444,0.91985482747561,1.99819284051635,0.434922922267635,0.972742105044172
"ATP2B2",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"CFAP54",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"LEPR",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"PARD3B",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"SOX5",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"USP6",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"ZNF99",22,13,0.861152517565079,1.09707855139292,2.40587183614333,0.520312102433472,0.974891333633989
"ADCY1",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"ADGRA3",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"DACH2",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"HEATR1",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"MAGEC3",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"SLIT1",22,15,0.865049749031701,0.945188224502106,1.98965526980164,0.46089866905819,0.978217408451856
"AMPH",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"ANKS1B",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"ANO4",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"ARHGAP32",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"ATP10D",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"EGFLAM",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"ITGAD",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"POTEF",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"PRDM16",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"RTL9",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"TPR",24,14,0.865619431492977,1.11231795804345,2.36179914168978,0.543428154577777,0.978217408451856
"GUCY1A2",23,16,0.867307225714656,0.925403435628447,1.90454663054012,0.460190062529947,0.979717592075846
"GUCY2F",23,16,0.867307225714656,0.925403435628447,1.90454663054012,0.460190062529947,0.979717592075846
"LRRIQ3",23,16,0.867307225714656,0.925403435628447,1.90454663054012,0.460190062529947,0.979717592075846
"PIK3C2B",23,16,0.867307225714656,0.925403435628447,1.90454663054012,0.460190062529947,0.979717592075846
"ABCA8",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"COL2A1",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"HIVEP2",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"PCDHB9",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"TEP1",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"TRANK1",25,15,0.869690928246729,1.08028864945391,2.23918655715059,0.538423964482518,0.981798466688082
"LRRC66",26,15,0.870084667887998,1.12568983031745,2.32291943652441,0.564560149414851,0.982039113066073
"PLG",26,15,0.870084667887998,1.12568983031745,2.32291943652441,0.564560149414851,0.982039113066073
"C6",25,17,0.872520055497078,0.947522876347021,1.90112845659736,0.483100579860252,0.984379280535393
"DOP1B",25,17,0.872520055497078,0.947522876347021,1.90112845659736,0.483100579860252,0.984379280535393
"OCA2",25,17,0.872520055497078,0.947522876347021,1.90112845659736,0.483100579860252,0.984379280535393
"PREX2",25,17,0.872520055497078,0.947522876347021,1.90112845659736,0.483100579860252,0.984379280535393
"PCDHB12",27,16,0.873268134922541,1.09477341851131,2.21111437756163,0.558964440155895,0.984916788008345
"PZP",27,16,0.873268134922541,1.09477341851131,2.21111437756163,0.558964440155895,0.984916788008345
"TRO",27,16,0.873268134922541,1.09477341851131,2.21111437756163,0.558964440155895,0.984916788008345
"PLCB4",26,18,0.874493825287643,0.92967180562334,1.83112702154902,0.481713887209606,0.986094685636917
"TET1",26,18,0.874493825287643,0.92967180562334,1.83112702154902,0.481713887209606,0.986094685636917
"ARPP21",28,17,0.876762009167987,1.0674090989549,2.11413882572588,0.554023556442656,0.988344944939393
"CHRM2",28,17,0.876762009167987,1.0674090989549,2.11413882572588,0.554023556442656,0.988344944939393
"CNGB3",28,17,0.876762009167987,1.0674090989549,2.11413882572588,0.554023556442656,0.988344944939393
"FRMPD1",29,17,0.876910667781777,1.10770084012775,2.1856072322214,0.577881234584396,0.98841008636916
"PCDHB2",28,19,0.878812472806472,0.949321874121063,1.83092608295447,0.502169631964289,0.990451068978965
"CTTNBP2",30,18,0.879683992603638,1.08109058543287,2.09583713173614,0.57250836279403,0.991330583044941
"ADAMTS5",29,20,0.880567669494119,0.933043249746399,1.7718839797524,0.500344960928027,0.991915341869049
"CFAP65",29,20,0.880567669494119,0.933043249746399,1.7718839797524,0.500344960928027,0.991915341869049
"PRKD1",29,20,0.880567669494119,0.933043249746399,1.7718839797524,0.500344960928027,0.991915341869049
"SAMD9",29,20,0.880567669494119,0.933043249746399,1.7718839797524,0.500344960928027,0.991915341869049
"AKAP6",32,19,0.882707032610533,1.09346474475677,2.07892588833273,0.589692257630237,0.993743936355595
"DIDO1",32,19,0.882707032610533,1.09346474475677,2.07892588833273,0.589692257630237,0.993743936355595
"FSIP2",32,19,0.882707032610533,1.09346474475677,2.07892588833273,0.589692257630237,0.993743936355595
"PCDHA5",31,19,0.882739166412408,1.05720436670472,2.01664442367606,0.56765333596936,0.993743936355595
"PIK3CG",31,19,0.882739166412408,1.05720436670472,2.01664442367606,0.56765333596936,0.993743936355595
"ZEB2",31,19,0.882739166412408,1.05720436670472,2.01664442367606,0.56765333596936,0.993743936355595
"SLIT3",31,21,0.884203479946607,0.950737576917297,1.77353535460202,0.518804045046614,0.995289377147806
"MED12",32,22,0.885785827870815,0.935761676517475,1.72282638388393,0.516609712351018,0.996864195525179
"MYO16",32,22,0.885785827870815,0.935761676517475,1.72282638388393,0.516609712351018,0.996864195525179
"FHOD3",35,21,0.887705994028452,1.08190871978504,1.99347300223724,0.600156518273432,0.998921797749583
"DYNC1H1",35,24,0.890329295440099,0.937989675452143,1.68158792599257,0.531030493451017,1
"UBR4",37,25,0.8930018144763,0.952784644954267,1.68546299761935,0.54650335956629,1
"ADGRL2",39,26,0.895699476360505,0.966479480131601,1.68873081812449,0.561075542512403,1
"HUWE1",41,25,0.89592757487184,1.06426201481006,1.86477285657589,0.61805589430111,1
"KCNB2",42,26,0.897758402145662,1.0471432599916,1.81717668204215,0.613245010719935,1
"BIRC6",44,27,0.899361911073178,1.05736069877159,1.81476429965315,0.625777997764822,1
"F8",46,28,0.901071100806871,1.06694385841697,1.81257309259181,0.637668175563918,1
"SPEG",46,28,0.901071100806871,1.06694385841697,1.81257309259181,0.637668175563918,1
"DNAH3",48,30,0.904016023912959,1.03681426371322,1.73425544165603,0.628259162961298,1
"MAGEC1",52,32,0.906555297184025,1.05500714693954,1.73465827892313,0.64989105020702,1
"DNAH8",53,35,0.908907337572109,0.975748060730105,1.57968331118214,0.608898236711817,1
"HERC2",59,39,0.912934756692931,0.974375035785576,1.54001880153997,0.621962132410411,1
"ADAM12",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"BDP1",30,19,1,1.02109251466856,1.95445602810242,0.545698898382892,1
"CAMTA1",30,19,1,1.02109251466856,1.95445602810242,0.545698898382892,1
"CENPF",30,19,1,1.02109251466856,1.95445602810242,0.545698898382892,1
"COL20A1",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"CYFIP2",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"EYA4",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"FGD5",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"KIAA1109",57,36,1,1.02546492197556,1.64386638825351,0.646533935869327,1
"MYT1L",32,21,1,0.983313318619246,1.82826676324661,0.538968317095052,1
"PREX1",30,20,1,0.967082049309792,1.82979740105057,0.521184209702802,1
"PTPRC",32,21,1,0.983313318619246,1.82826676324661,0.538968317095052,1
"SLCO1B1",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"TTC21B",18,11,1,1.05894996030488,2.51452485780141,0.466770876101484,1
"A2M",20,13,1,0.993533550921622,2.20540008376145,0.463028159119399,1
"AAR2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ABCA5",21,14,1,0.967663349094906,2.08876089380093,0.461786930377418,1
"ABCB10",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ABCB11",23,14,1,1.06391083107606,2.27044192341895,0.516073756335009,1
"ABCB7",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"ABCC3",12,7,1,1.10971850760114,3.36211194544651,0.398063858311182,1
"ABCF2",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ABHD1",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"ABHD2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ABL2",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
"AC098582.1",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ACAD10",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"ACAD8",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ACADM",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ACAP2",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"ACSM1",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"ACSS3",12,7,1,1.10971850760114,3.36211194544651,0.398063858311182,1
"ACTG2",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"ACTN3",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"ACTRT2",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"ACVRL1",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ADAM2",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
"ADAM28",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ADAM30",10,7,1,0.921393167095727,2.88153413564089,0.31308211406779,1
"ADAMTS14",17,11,1,0.998233298270445,2.38932358741892,0.434765914682991,1
"ADAMTS3",21,14,1,0.967663349094906,2.08876089380093,0.461786930377418,1
"ADAMTS6",20,12,1,1.07950243505977,2.45627543755836,0.494924184451642,1
"ADAMTSL3",38,25,1,0.9804608145929,1.72994555332378,0.564224755678667,1
"ADARB1",13,9,1,0.93143684777868,2.49837889090713,0.363697492008919,1
"ADCY6",15,9,1,1.07873148399748,2.82966409178493,0.43642763933636,1
"ADGRA1",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ADGRE2",13,9,1,0.93143684777868,2.49837889090713,0.363697492008919,1
"ADGRG2",15,10,1,0.968039615629821,2.44008363705569,0.401370358234877,1
"ADH1A",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"AGAP3",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"AGAP6",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"AGK",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"AGPAT1",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"AGTR1",12,8,1,0.968224486140935,2.76136073672113,0.35953830909411,1
"AGXT",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"AHSG",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"AIPL1",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"AKNA",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"ALG3",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"ALMS1",38,25,1,0.9804608145929,1.72994555332378,0.564224755678667,1
"ALOX12",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"ANAPC5",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ANKLE2",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ANLN",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"ANTXR1",12,8,1,0.968224486140935,2.76136073672113,0.35953830909411,1
"AP1B1",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"AP1G1",10,7,1,0.921393167095727,2.88153413564089,0.31308211406779,1
"AP5M1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"APLP2",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"APOA1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"APOA4",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"APOBEC3G",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"APOBEC4",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"APP",10,7,1,0.921393167095727,2.88153413564089,0.31308211406779,1
"AQP9",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"AREL1",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"ARFGAP2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ARFIP2",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ARGFX",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ARHGAP15",13,8,1,1.05086333575855,2.95779675158904,0.398723153111931,1
"ARHGAP24",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"ARHGAP27",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ARID3C",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ARMC9",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ASB4",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ASMT",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"ASPHD1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ASPSCR1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ATF6B",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ATG13",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ATG16L1",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"ATL2",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"ATP1A4",20,13,1,0.993533550921622,2.20540008376145,0.463028159119399,1
"ATP2B3",28,18,1,1.00507487468376,1.96303580989459,0.526874910652375,1
"ATP6V0A1",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"ATP6V1B2",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ATP6V1E2",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"ATP6V1H",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"ATP7A",26,16,1,1.05217339887165,2.13404952126335,0.534043086636621,1
"ATXN1",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
"B3GALT1",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"B3GNT6",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"B4GALNT3",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"BARD1",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"BCAS3",17,11,1,0.998233298270445,2.38932358741892,0.434765914682991,1
"BCLAF1",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"BCLAF3",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"BEST3",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"BICC1",21,14,1,0.967663349094906,2.08876089380093,0.461786930377418,1
"BLID",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"BMP6",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"BMX",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"BNIP5",10,7,1,0.921393167095727,2.88153413564089,0.31308211406779,1
"BPTF",26,16,1,1.05217339887165,2.13404952126335,0.534043086636621,1
"BRIP1",19,12,1,1.02357439660567,2.34477854979247,0.464649840918964,1
"BROX",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"BTBD16",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"BTBD3",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"BTNL2",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"BTRC",10,7,1,0.921393167095727,2.88153413564089,0.31308211406779,1
"BVES",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"C1QC",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"C2CD3",22,14,1,1.01569964083106,2.17941761308065,0.488861346752625,1
"C6orf118",18,12,1,0.967852582669665,2.23360513790837,0.434574764514434,1
"C8orf74",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CA1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CABLES1",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CABS1",13,8,1,1.05086333575855,2.95779675158904,0.398723153111931,1
"CACNA2D4",20,12,1,1.07950243505977,2.45627543755836,0.494924184451642,1
"CACNG5",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"CACNG7",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CALHM2",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CAMK2D",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"CAMKK1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CAPSL",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CASP2",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"CASP3",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CASP4",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"CASQ1",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CASS4",21,13,1,1.04520107993278,2.30543110158288,0.49160323228984,1
"CBFA2T3",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"CCDC146",10,6,1,1.07797535565805,3.64397246039457,0.351117434787163,1
"CCDC148",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"CCDC190",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CCDC27",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CCDC30",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CCDC40",15,10,1,0.968039615629821,2.44008363705569,0.401370358234877,1
"CCDC50",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CCDC7",13,8,1,1.05086333575855,2.95779675158904,0.398723153111931,1
"CCDC90B",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CCKBR",20,12,1,1.07950243505977,2.45627543755836,0.494924184451642,1
"CCL14",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CCNT2",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CCR2",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CCT4",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"CD177",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CD200R1L",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CD209",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CD244",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"CD300C",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CD44",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CD47",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CD5",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CD84",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CD8B",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CD99L2",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CDC73",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"CDH17",17,10,1,1.10126205059258,2.72577451531063,0.469554618519476,1
"CDH26",9,5,1,1.16527732148111,4.46547977361639,0.347200160611664,1
"CEACAM18",11,7,1,1.01536747550939,3.12171726520301,0.355341629627878,1
"CEACAM8",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CELF2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CEP128",17,11,1,0.998233298270445,2.38932358741892,0.434765914682991,1
"CEP89",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CES5A",18,12,1,0.967852582669665,2.23360513790837,0.434574764514434,1
"CETN1",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CFAP92",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CFH",31,20,1,1.00129851668916,1.88782111815154,0.542171533340139,1
"CFHR2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CHD1L",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CHEK2",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"CHFR",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CHN1",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CHPF",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CHRDL1",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
"CHRM1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CHRND",12,7,1,1.10971850760114,3.36211194544651,0.398063858311182,1
"CHSY3",13,9,1,0.93143684777868,2.49837889090713,0.363697492008919,1
"CIB3",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CILP2",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
"CIT",17,11,1,0.998233298270445,2.38932358741892,0.434765914682991,1
"CLDN16",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CLDN17",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CLEC14A",13,8,1,1.05086333575855,2.95779675158904,0.398723153111931,1
"CLEC18B",6,4,1,0.968587888114828,4.70188756902183,0.227787225128992,1
"CLEC1A",8,5,1,1.03399755017072,4.05164407250977,0.295379818463257,1
"CLEC9A",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CLHC1",5,3,1,1.07723362623592,6.98215632376256,0.208050573204452,1
"CLIP2",9,6,1,0.968407231490859,3.33830163895957,0.304624289725082,1
"CLK2",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CLMP",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CLRN2",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CLVS1",7,4,1,1.13202778127909,5.3138856188091,0.28523865349931,1
"CNBD2",6,3,1,1.29486264169645,8.05343951048912,0.27435131854831,1
"CNGA3",14,9,1,1.00493744255072,2.66383187150182,0.399916030514646,1
