"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"C17orf97",0,0,0,0,8,0,0,0,0,8,8,8
"CABS1",0,1,0,0,7,0,0,0,0,8,8,8
"CABYR",0,0,0,0,5,3,0,0,0,8,8,8
"CACNG2",0,0,0,0,8,0,0,0,0,8,8,8
"CAMKK2",3,0,0,0,5,0,0,0,0,8,8,8
"CAPN2",0,0,0,0,7,0,0,1,0,8,8,8
"CAPN5",0,0,0,0,8,0,0,0,0,8,8,8
"CAPRIN1",0,0,0,0,6,0,0,2,0,8,8,8
"CARF",2,2,0,0,4,0,0,0,0,8,8,8
"CASKIN1",0,0,0,0,8,0,0,0,0,8,8,8
"CCBE1",2,0,0,0,6,0,0,0,0,8,8,8
"CCDC17",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC34",3,1,0,0,4,0,0,0,0,8,8,8
"CCDC81",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC85A",0,0,0,0,8,0,0,0,0,8,8,8
"CCDC93",0,0,0,0,6,2,0,0,0,8,8,8
"CCN4",2,0,0,0,4,2,0,0,0,8,8,8
"CCR1",0,0,0,0,7,1,0,0,0,8,8,8
"CD4",3,1,0,0,4,0,0,0,0,8,8,8
"CDC25B",1,0,0,0,7,0,0,0,0,8,8,8
"CDH1",3,0,0,0,5,0,0,0,0,8,8,8
"CDKL4",1,0,0,0,5,0,0,2,0,8,8,8
"CDRT15",0,1,0,0,7,0,0,0,0,8,8,8
"CEBPZ",0,0,0,0,7,1,0,0,0,8,8,8
"CEP41",0,1,0,0,7,0,0,0,0,8,8,8
"CHRNA4",0,0,0,0,8,0,0,0,0,8,8,8
"CHRNB1",1,0,0,0,5,2,0,0,0,8,8,8
"CHRNB2",0,1,0,0,7,0,0,0,0,8,8,8
"CHST9",0,0,0,0,8,0,0,0,0,8,8,8
"CLEC14A",0,0,0,0,8,0,0,0,0,8,8,8
"CLEC4C",0,0,0,0,7,1,0,0,0,8,8,8
"CLEC5A",0,0,0,0,8,0,0,0,0,8,8,8
"CLK1",0,0,0,0,7,0,0,1,0,8,8,8
"CNGA1",2,1,0,0,5,0,0,0,0,8,8,8
"CNR1",0,0,0,0,8,0,0,0,0,8,8,8
"COG4",0,0,0,0,7,0,0,1,0,8,8,8
"COL9A2",1,0,0,0,4,2,0,1,0,8,8,8
"COX10",0,3,0,0,5,0,0,0,0,8,8,8
"CPEB2",3,0,0,0,2,3,0,0,0,8,8,8
"CPSF2",2,0,0,0,6,0,0,0,0,8,8,8
"CREB3",3,0,1,0,2,1,0,1,0,8,8,8
"CSNK2A1",0,0,0,0,7,1,0,0,0,8,8,8
"CTAGE1",1,0,0,0,7,0,0,0,0,8,8,8
"CWC27",0,3,0,0,5,0,0,0,0,8,8,8
"CYP11B1",1,0,0,0,7,0,0,0,0,8,8,8
"CYP2C19",0,0,0,0,6,0,0,2,0,8,8,8
"CYP2D6",1,0,0,0,7,0,0,0,0,8,8,8
"CYP4B1",0,0,0,0,7,0,0,1,0,8,8,8
"DAPP1",0,0,0,0,7,1,0,0,0,8,8,8
"DARS2",0,0,0,0,8,0,0,0,0,8,8,8
"DELE1",1,0,0,0,4,2,0,1,0,8,8,8
"DEPDC5",0,0,0,0,7,0,0,1,0,8,8,8
"DEPDC7",1,0,0,0,6,1,0,0,0,8,8,8
"DGCR2",1,1,0,0,6,0,0,0,0,8,8,8
"DGKG",0,0,0,0,8,0,0,0,0,8,8,8
"DHX35",1,0,0,0,7,0,0,0,0,8,8,8
"DIRAS2",0,0,0,0,8,0,0,0,0,8,8,8
"DLG1",0,0,0,0,6,1,0,1,0,8,8,8
"DLGAP4",0,0,0,0,7,1,0,0,0,8,8,8
"DLL1",3,0,0,0,5,0,0,0,0,8,8,8
"DLX5",1,0,0,0,7,0,0,0,0,8,8,8
"DNAAF3",1,0,0,0,5,1,0,1,0,8,8,8
"DNAJB8",0,0,0,0,8,0,0,0,0,8,8,8
"DNAJC10",1,2,0,0,5,0,0,0,0,8,8,8
"DNAJC3",1,0,0,0,6,1,0,0,0,8,8,8
"DNAJC7",4,0,0,0,4,0,0,0,0,8,8,8
"DNTTIP2",3,1,0,0,3,1,0,0,0,8,8,8
"DOK7",2,0,0,0,6,0,0,0,0,8,8,8
"DPP3",0,0,0,0,8,0,0,0,0,8,8,8
"DPYSL2",1,0,0,0,7,0,0,0,0,8,8,8
"DPYSL5",1,0,0,0,7,0,0,0,0,8,8,8
"DUS4L-BCAP29",5,0,0,0,3,0,0,0,0,8,8,8
"DYRK1B",1,1,0,0,6,0,0,0,0,8,8,8
"DZIP3",1,1,0,0,6,0,0,0,0,8,8,8
"EBF2",0,0,0,0,8,0,0,0,0,8,8,8
"EDIL3",0,0,0,0,8,0,0,0,0,8,8,8
"EIF3B",0,1,0,0,7,0,0,0,0,8,8,8
"EIF3D",0,0,0,0,5,3,0,0,0,8,8,8
"EIF3E",2,0,0,0,5,1,0,0,0,8,8,8
"ELAVL2",0,1,0,0,5,2,0,0,0,8,8,8
"ELF3",2,3,0,0,3,0,0,0,0,8,8,8
"ELFN2",1,0,0,0,7,0,0,0,0,8,8,8
"ELK3",1,1,0,0,6,0,0,0,0,8,8,8
"EME1",0,0,0,0,7,0,0,1,0,8,8,8
"ENG",2,0,0,0,6,0,0,0,0,8,8,8
"EPB41L2",0,0,0,0,8,0,0,0,0,8,8,8
"EPHB3",0,1,0,0,7,0,0,0,0,8,8,8
"EPS8L3",0,1,0,0,6,1,0,0,0,8,8,8
"ERCC4",1,0,0,0,6,1,0,0,0,8,8,8
"ESYT2",1,0,0,0,7,0,0,0,0,8,8,8
"ETV1",1,0,0,0,6,1,0,0,0,8,8,8
"F13A1",2,0,0,0,6,0,0,0,0,8,8,8
"FAM120C",0,0,0,0,8,0,0,0,0,8,8,8
"FAM151A",5,2,0,0,1,0,0,0,0,8,8,8
"FAM155A",0,1,0,0,7,0,0,0,0,8,8,8
"FAM186B",0,0,0,0,6,2,0,0,0,8,8,8
"FAM91A1",0,0,0,0,7,1,0,0,0,8,8,8
"FANCI",0,0,0,0,7,1,0,0,0,8,8,8
"FBLN1",0,0,0,0,8,0,0,0,0,8,8,8
"FBXO9",0,0,0,0,7,1,0,0,0,8,8,8
"FCHSD1",1,1,0,0,6,0,0,0,0,8,8,8
"FETUB",4,0,0,0,2,2,0,0,0,8,8,8
"FGD4",1,1,0,0,5,1,0,0,0,8,8,8
"FIG4",0,0,0,0,8,0,0,0,0,8,8,8
"FNBP1",0,0,0,0,7,1,0,0,0,8,8,8
"FRMD3",1,2,0,0,5,0,0,0,0,8,8,8
"FRMPD2",1,0,0,0,6,1,0,0,0,8,8,8
"FTSJ3",0,0,1,0,7,0,0,0,0,8,8,8
"FUBP1",3,0,0,0,5,0,0,0,0,8,8,8
"GAS2L1",2,0,0,0,6,0,0,0,0,8,8,8
"GATAD2B",0,0,0,0,7,1,0,0,0,8,8,8
"GCM2",0,1,0,0,7,0,0,0,0,8,8,8
"GDF10",0,0,0,0,8,0,0,0,0,8,8,8
"GDF6",0,0,0,0,8,0,0,0,0,8,8,8
"GFM1",1,0,0,0,6,0,0,1,0,8,8,8
"GLCE",0,0,0,0,8,0,0,0,0,8,8,8
"GNG12",6,1,0,0,1,0,0,0,0,8,8,8
"GNL3L",0,0,0,0,8,0,0,0,0,8,8,8
"GP6",0,0,0,0,8,0,0,0,0,8,8,8
"GPAT3",0,0,0,0,6,2,0,0,0,8,8,8
"GPATCH2L",0,0,0,0,6,2,0,0,0,8,8,8
"GPHN",2,0,0,0,3,3,0,0,0,8,8,8
"GPR139",1,0,0,0,7,0,0,0,0,8,8,8
"GRHL2",0,0,1,0,4,1,0,2,0,8,8,8
"GRN",0,0,0,0,8,0,0,0,0,8,8,8
"GTDC1",2,2,0,0,4,0,0,0,0,8,8,8
"GTF2IRD2",0,0,0,0,8,0,0,0,0,8,8,8
"HAPLN1",1,1,0,0,6,0,0,0,0,8,8,8
"HASPIN",2,0,0,0,6,0,0,0,0,8,8,8
"HECTD3",2,0,0,0,6,0,0,0,0,8,8,8
"HEPACAM2",1,0,0,0,7,0,0,0,0,8,8,8
"HERC4",0,0,1,0,5,2,0,0,0,8,8,8
"HESX1",1,0,0,0,7,0,0,0,0,8,8,8
"HEXIM2",0,0,0,0,8,0,0,0,0,8,8,8
"HIP1",0,0,0,0,8,0,0,0,0,8,8,8
"HMG20A",1,0,0,0,6,1,0,0,0,8,8,8
"HNRNPUL1",2,0,0,0,6,0,0,0,0,8,8,8
"HNRNPUL2",1,0,0,0,6,1,0,0,0,8,8,8
"HOOK1",0,1,0,0,7,0,0,0,0,8,8,8
"HPS1",3,0,0,0,5,0,0,0,0,8,8,8
"HRC",3,1,0,0,4,0,0,0,0,8,8,8
"HS3ST5",0,0,0,0,7,1,0,0,0,8,8,8
"HS6ST2",0,0,0,0,7,1,0,0,0,8,8,8
"HSP90B1",0,0,0,0,6,2,0,0,0,8,8,8
"HSPA4L",2,1,0,0,3,1,0,1,0,8,8,8
"ICAM5",0,0,0,0,7,1,0,0,0,8,8,8
"IFFO1",5,0,0,0,3,0,0,0,0,8,8,8
"IFIT2",3,0,0,0,4,1,0,0,0,8,8,8
"IKBKE",1,2,0,0,5,0,0,0,0,8,8,8
"IL17RD",0,0,0,0,8,0,0,0,0,8,8,8
"IL4I1",0,0,0,0,7,0,0,1,0,8,8,8
"INA",1,0,0,0,6,1,0,0,0,8,8,8
"INHA",1,2,0,0,5,0,0,0,0,8,8,8
"INPP5A",2,0,0,0,3,3,0,0,0,8,8,8
"IPCEF1",0,0,0,0,5,0,0,2,1,8,8,8
"IPO11",2,0,0,0,5,0,0,1,0,8,8,8
"IPO9",0,0,0,0,7,1,0,0,0,8,8,8
"IQCN",1,0,0,0,7,0,0,0,0,8,8,8
"IQGAP1",1,0,0,0,4,2,0,1,0,8,8,8
"IRX6",0,0,0,0,7,1,0,0,0,8,8,8
"JAKMIP3",0,0,0,0,8,0,0,0,0,8,8,8
"KAT14",0,0,0,0,8,0,0,0,0,8,8,8
"KAT7",1,0,0,0,7,0,0,0,0,8,8,8
"KBTBD3",0,0,0,0,8,0,0,0,0,8,8,8
"KCNJ1",0,0,0,0,8,0,0,0,0,8,8,8
"KCNJ10",1,0,0,0,6,1,0,0,0,8,8,8
"KCNN2",1,0,0,0,7,0,0,0,0,8,8,8
"KCNN3",2,0,0,0,6,0,0,0,0,8,8,8
"KCNQ4",1,0,0,0,7,0,0,0,0,8,8,8
"KCNS3",1,0,0,0,7,0,0,0,0,8,8,8
"KDM4C",0,0,0,0,6,2,0,0,0,8,8,8
"KHDRBS2",0,0,0,0,8,0,0,0,0,8,8,8
"KHNYN",1,0,0,0,6,0,0,1,0,8,8,8
"KHSRP",0,1,1,0,6,0,0,0,0,8,8,8
"KIF12",1,0,0,0,6,1,0,0,0,8,8,8
"KIF18A",0,1,0,0,7,0,0,0,0,8,8,8
"KIF24",0,0,0,0,5,3,0,0,0,8,8,8
"KLHL20",0,0,0,0,8,0,0,0,0,8,8,8
"KLHL30",0,0,0,0,8,0,0,0,0,8,8,8
"KRT34",0,0,0,0,8,0,0,0,0,8,8,8
"KRT5",0,0,0,0,8,0,0,0,0,8,8,8
"KRT73",1,0,0,0,7,0,0,0,0,8,8,8
"KRT9",0,0,0,0,7,1,0,0,0,8,8,8
"KRTAP6-2",0,0,0,0,8,0,0,0,0,8,8,8
"LATS2",0,0,0,0,8,0,0,0,0,8,8,8
"LDLRAD3",2,0,0,0,6,0,0,0,0,8,8,8
"LDLRAP1",3,2,0,0,3,0,0,0,0,8,8,8
"LDOC1",0,0,0,0,7,1,0,0,0,8,8,8
"LILRA5",0,0,0,0,6,2,0,0,0,8,8,8
"LILRB1",0,0,0,0,8,0,0,0,0,8,8,8
"LILRB2",1,0,0,0,7,0,0,0,0,8,8,8
"LMCD1",0,0,0,0,6,2,0,0,0,8,8,8
"LOXL2",0,0,0,0,7,1,0,0,0,8,8,8
"LOXL3",2,1,0,0,4,1,0,0,0,8,8,8
"LPCAT1",0,0,0,0,8,0,0,0,0,8,8,8
"LPO",0,1,0,0,7,0,0,0,0,8,8,8
"LRRC18",2,0,0,0,6,0,0,0,0,8,8,8
"LRRC37A2",1,0,0,0,7,0,0,0,0,8,8,8
"LRRC37A3",1,0,0,0,6,1,0,0,0,8,8,8
"LTF",0,0,0,0,8,0,0,0,0,8,8,8
"MAGEB2",0,0,0,0,6,1,0,0,1,8,8,8
"MAGEC2",0,0,0,0,8,0,0,0,0,8,8,8
"MAN1A2",0,0,0,0,8,0,0,0,0,8,8,8
"MAP3K10",1,0,0,0,7,0,0,0,0,8,8,8
"MAP3K9",1,1,0,0,5,1,0,0,0,8,8,8
"MAP7D2",2,0,0,0,5,1,0,0,0,8,8,8
"MAPK8IP1",0,0,0,0,8,0,0,0,0,8,8,8
"MARK4",1,0,0,0,7,0,0,0,0,8,8,8
"MAT2B",0,0,0,0,8,0,0,0,0,8,8,8
"MATN2",0,0,0,0,8,0,0,0,0,8,8,8
"MC3R",0,0,0,0,8,0,0,0,0,8,8,8
"MCM6",0,0,0,0,7,1,0,0,0,8,8,8
"MERTK",0,0,0,0,8,0,0,0,0,8,8,8
"MFN1",2,0,0,0,6,0,0,0,0,8,8,8
"MGRN1",2,1,0,0,4,1,0,0,0,8,8,8
"MLNR",0,0,0,0,8,0,0,0,0,8,8,8
"MMD2",0,0,0,0,7,1,0,0,0,8,8,8
"MMP21",0,1,0,0,7,0,0,0,0,8,8,8
"MMRN2",0,0,0,0,8,0,0,0,0,8,8,8
"MNDA",0,0,0,0,8,0,0,0,0,8,8,8
"MNS1",0,0,0,0,5,2,0,1,0,8,8,8
"MOV10",0,0,0,0,7,1,0,0,0,8,8,8
"MRGPRX1",1,0,0,0,7,0,0,0,0,8,8,8
"MRGPRX3",0,0,0,0,8,0,0,0,0,8,8,8
"MRPL39",0,0,0,0,8,0,0,0,0,8,8,8
"MST1R",2,0,0,0,6,0,0,0,0,8,8,8
"MTCH2",2,0,0,0,5,1,0,0,0,8,8,8
"MTMR6",0,0,2,0,6,0,0,0,0,8,8,8
"MTSS1",2,1,0,0,5,0,0,0,0,8,8,8
"MUC13",1,0,0,0,7,0,0,0,0,8,8,8
"MUC5AC",1,0,0,0,7,0,0,0,0,8,8,8
"MYORG",0,0,0,0,7,1,0,0,0,8,8,8
"NDOR1",0,0,0,0,8,0,0,0,0,8,8,8
"NDST2",0,1,0,0,7,0,0,0,0,8,8,8
"NEIL1",2,0,0,0,6,0,0,0,0,8,8,8
"NEK3",0,0,0,0,7,1,0,0,0,8,8,8
"NELFE",6,0,0,0,2,0,0,0,0,8,8,8
"NEPRO",1,0,0,0,6,0,0,1,0,8,8,8
"NFE2",2,1,0,0,3,2,0,0,0,8,8,8
"NHSL2",0,0,0,0,8,0,0,0,0,8,8,8
"NOL4L",7,0,0,0,1,0,0,0,0,8,8,8
"NOL8",3,1,0,0,4,0,0,0,0,8,8,8
"NOX4",0,0,0,0,7,0,0,1,0,8,8,8
"NPTX2",0,0,0,0,8,0,0,0,0,8,8,8
"NRP2",0,0,0,0,7,1,0,0,0,8,8,8
"NSFL1C",0,0,0,0,7,1,0,0,0,8,8,8
"NTM",1,0,0,0,7,0,0,0,0,8,8,8
"NUMB",0,0,0,0,6,2,0,0,0,8,8,8
"NUP42",3,0,0,0,5,0,0,0,0,8,8,8
"OGT",0,0,0,0,8,0,0,0,0,8,8,8
"OLFML2B",1,0,0,0,7,0,0,0,0,8,8,8
"OOEP",0,0,0,0,4,4,0,0,0,8,8,8
"OR10J5",0,0,0,0,7,1,0,0,0,8,8,8
"OR10K1",0,0,0,0,8,0,0,0,0,8,8,8
"OR2J3",0,1,0,0,6,1,0,0,0,8,8,8
"OR2T6",0,0,0,0,8,0,0,0,0,8,8,8
"OR2Y1",1,0,0,0,7,0,0,0,0,8,8,8
"OR4C13",1,0,0,0,7,0,0,0,0,8,8,8
"OR4C16",1,0,0,0,7,0,0,0,0,8,8,8
"OR4M1",0,0,0,0,7,1,0,0,0,8,8,8
"OR4Q3",1,1,0,0,6,0,0,0,0,8,8,8
"OR51E1",2,0,0,0,6,0,0,0,0,8,8,8
"OR51Q1",0,0,0,0,7,1,0,0,0,8,8,8
"OR51T1",0,0,0,0,7,1,0,0,0,8,8,8
"OR5AS1",0,0,0,0,8,0,0,0,0,8,8,8
"OR5B17",0,0,0,0,8,0,0,0,0,8,8,8
"OR5L2",0,0,0,0,8,0,0,0,0,8,8,8
"OSBPL10",0,1,0,0,7,0,0,0,0,8,8,8
"OSM",2,0,0,0,3,1,0,2,0,8,8,8
"P2RY10",0,0,0,0,7,1,0,0,0,8,8,8
"P2RY13",3,0,0,0,5,0,0,0,0,8,8,8
"P3H2",0,1,0,0,4,0,2,1,0,8,8,8
"PAX4",1,0,0,0,7,0,0,0,0,8,8,8
"PCCA",2,1,0,0,5,0,0,0,0,8,8,8
"PCDH1",0,1,0,0,7,0,0,0,0,8,8,8
"PCDHGB2",0,0,0,0,8,0,0,0,0,8,8,8
"PDE4B",0,0,0,0,8,0,0,0,0,8,8,8
"PDXDC1",0,0,0,0,8,0,0,0,0,8,8,8
"PGAP1",1,0,0,0,7,0,0,0,0,8,8,8
"PGAP4",3,0,0,0,5,0,0,0,0,8,8,8
"PGM1",0,1,0,0,6,0,0,1,0,8,8,8
"PHF24",0,0,0,0,8,0,0,0,0,8,8,8
"PHF7",2,0,0,0,6,0,0,0,0,8,8,8
"PHLDB1",1,0,0,0,7,0,0,0,0,8,8,8
"PIK3C2A",0,0,0,0,6,1,0,1,0,8,8,8
"PIP4K2A",2,0,1,0,5,0,0,0,0,8,8,8
"PITPNM1",0,0,0,0,8,0,0,0,0,8,8,8
"PLD3",0,0,0,0,8,0,0,0,0,8,8,8
"PLOD1",0,0,0,0,7,0,0,1,0,8,8,8
"POLA1",0,0,0,0,8,0,0,0,0,8,8,8
"POLR3A",0,0,0,0,7,0,0,1,0,8,8,8
"PON3",0,0,0,0,7,0,0,1,0,8,8,8
"POT1",1,0,0,0,7,0,0,0,0,8,8,8
"POU2F1",3,0,0,0,4,1,0,0,0,8,8,8
"PPFIA3",0,1,0,0,7,0,0,0,0,8,8,8
"PPM1L",0,0,0,0,4,4,0,0,0,8,8,8
"PPP1R12C",2,0,0,0,4,0,0,2,0,8,8,8
"PPP2R2C",0,0,0,0,7,0,0,1,0,8,8,8
"PPP3CA",2,0,0,0,6,0,0,0,0,8,8,8
"PRKG1",0,0,0,0,7,1,0,0,0,8,8,8
"PRKRA",0,0,0,0,7,1,0,0,0,8,8,8
"PRMT2",3,0,0,0,5,0,0,0,0,8,8,8
"PRRG1",4,2,0,0,2,0,0,0,0,8,8,8
"PRSS35",0,0,0,0,8,0,0,0,0,8,8,8
"PRX",1,0,0,0,7,0,0,0,0,8,8,8
"PSEN2",0,0,0,0,8,0,0,0,0,8,8,8
"PSG8",1,0,0,0,7,0,0,0,0,8,8,8
"PSMA8",2,1,0,0,1,4,0,0,0,8,8,8
"PTCH2",2,0,0,0,6,0,0,0,0,8,8,8
"PTPRJ",0,0,0,0,8,0,0,0,0,8,8,8
"RAB6B",1,0,0,0,3,2,0,2,0,8,8,8
"RABGEF1",0,0,0,0,8,0,0,0,0,8,8,8
"RAD17",0,1,0,0,5,2,0,0,0,8,8,8
"RAP1GDS1",0,0,0,0,8,0,0,0,0,8,8,8
"RBM43",1,1,0,0,6,0,0,0,0,8,8,8
"RCVRN",1,0,0,0,7,0,0,0,0,8,8,8
"RHAG",1,0,0,0,7,0,0,0,0,8,8,8
"RHBG",1,0,0,0,7,0,0,0,0,8,8,8
"RIPK1",0,0,0,0,6,2,0,0,0,8,8,8
"RNF148",1,0,0,0,7,0,0,0,0,8,8,8
"RNF169",0,0,0,0,7,1,0,0,0,8,8,8
"RNF20",0,0,0,0,5,2,0,1,0,8,8,8
"RNF214",0,0,0,0,7,1,0,0,0,8,8,8
"ROPN1B",1,0,0,0,6,0,0,1,0,8,8,8
"RSPO2",0,0,0,0,8,0,0,0,0,8,8,8
"RUBCN",0,1,0,0,7,0,0,0,0,8,8,8
"RUNX1",0,0,0,0,7,1,0,0,0,8,8,8
"RXRA",1,0,0,0,7,0,0,0,0,8,8,8
"SAMD14",2,0,0,0,5,0,0,1,0,8,8,8
"SATB2",0,0,0,0,7,1,0,0,0,8,8,8
"SCAI",0,0,0,0,6,2,0,0,0,8,8,8
"SCARB2",0,1,0,0,7,0,0,0,0,8,8,8
"SCML2",0,0,0,0,8,0,0,0,0,8,8,8
"SEC23IP",0,1,0,0,4,1,0,2,0,8,8,8
"SEC24C",1,1,1,0,4,1,0,0,0,8,8,8
"SGO1",2,1,0,0,4,1,0,0,0,8,8,8
"SH2D3C",0,0,0,0,8,0,0,0,0,8,8,8
"SH3KBP1",2,0,0,0,6,0,0,0,0,8,8,8
"SHANK3",1,0,0,0,7,0,0,0,0,8,8,8
"SHC1",6,1,0,0,1,0,0,0,0,8,8,8
"SHCBP1L",1,2,0,0,4,1,0,0,0,8,8,8
"SHLD2",2,1,0,0,3,0,0,2,0,8,8,8
"SKIV2L",0,0,0,0,7,1,0,0,0,8,8,8
"SLC11A1",2,0,0,0,6,0,0,0,0,8,8,8
"SLC13A4",0,0,0,0,8,0,0,0,0,8,8,8
"SLC22A8",0,0,0,0,8,0,0,0,0,8,8,8
"SLC24A1",0,0,0,0,8,0,0,0,0,8,8,8
"SLC25A12",1,0,0,0,7,0,0,0,0,8,8,8
"SLC25A13",1,0,0,0,4,2,0,1,0,8,8,8
"SLC25A23",0,0,0,0,7,1,0,0,0,8,8,8
"SLC25A28",2,0,0,0,6,0,0,0,0,8,8,8
"SLC2A10",0,0,0,0,8,0,0,0,0,8,8,8
"SLC2A2",1,0,0,0,7,0,0,0,0,8,8,8
"SLC35G3",2,1,0,0,5,0,0,0,0,8,8,8
"SLC39A12",1,0,0,0,6,0,0,1,0,8,8,8
"SLC45A4",3,0,0,0,5,0,0,0,0,8,8,8
"SLC49A3",3,0,0,0,5,0,0,0,0,8,8,8
"SLC6A1",1,0,0,0,7,0,0,0,0,8,8,8
"SLC6A16",0,0,0,0,7,0,0,1,0,8,8,8
"SLC7A3",0,0,0,0,8,0,0,0,0,8,8,8
"SLITRK4",0,0,0,0,8,0,0,0,0,8,8,8
"SMARCD2",2,0,1,0,4,1,0,0,0,8,8,8
"SMPD2",0,0,0,0,8,0,0,0,0,8,8,8
"SMYD1",0,1,0,0,7,0,0,0,0,8,8,8
"SMYD5",1,0,0,0,7,0,0,0,0,8,8,8
"SNAPC4",2,0,0,0,5,1,0,0,0,8,8,8
"SNPH",0,0,0,0,8,0,0,0,0,8,8,8
"SNW1",1,1,0,0,6,0,0,0,0,8,8,8
"SNX2",0,0,0,0,7,1,0,0,0,8,8,8
"SOX17",0,0,0,0,8,0,0,0,0,8,8,8
"SOX7",3,0,0,0,5,0,0,0,0,8,8,8
"SPANXD",0,0,0,0,8,0,0,0,0,8,8,8
"SSBP3",2,0,0,0,6,0,0,0,0,8,8,8
"ST14",0,0,0,0,6,1,0,1,0,8,8,8
"ST6GALNAC5",4,0,0,0,4,0,0,0,0,8,8,8
"ST8SIA5",0,0,0,0,8,0,0,0,0,8,8,8
"STK32B",1,0,0,0,7,0,0,0,0,8,8,8
"SUGP2",1,2,0,0,4,1,0,0,0,8,8,8
"SULT6B1",0,1,0,0,4,3,0,0,0,8,8,8
"SUN3",2,0,0,0,6,0,0,0,0,8,8,8
"SYNPO",0,0,0,0,8,0,0,0,0,8,8,8
"SYPL2",0,0,0,0,5,3,0,0,0,8,8,8
"TACC3",0,0,0,1,7,0,0,0,0,8,8,8
"TACR3",0,0,0,0,8,0,0,0,0,8,8,8
"TADA3",0,1,0,0,6,1,0,0,0,8,8,8
"TAF1C",1,0,0,0,6,0,0,1,0,8,8,8
"TAS2R13",0,0,0,0,8,0,0,0,0,8,8,8
"TBC1D10C",3,0,0,0,5,0,0,0,0,8,8,8
"TBC1D12",2,0,0,0,2,3,0,1,0,8,8,8
"TBC1D17",0,0,0,0,8,0,0,0,0,8,8,8
"TBC1D22B",1,2,0,0,5,0,0,0,0,8,8,8
"TBC1D5",1,0,0,0,3,4,0,0,0,8,8,8
"TCF3",2,0,0,0,5,1,0,0,0,8,8,8
"TEKT3",0,0,0,0,8,0,0,0,0,8,8,8
"TENT2",0,1,0,0,6,1,0,0,0,8,8,8
"TEX47",2,0,0,0,6,0,0,0,0,8,8,8
"TFAP2B",3,0,0,0,3,2,0,0,0,8,8,8
"TFDP1",0,0,1,0,7,0,0,0,0,8,8,8
"TGM7",0,0,0,0,8,0,0,0,0,8,8,8
"THADA",2,0,1,0,5,0,0,0,0,8,8,8
"TLK1",0,0,0,0,8,0,0,0,0,8,8,8
"TLR10",1,0,0,0,6,1,0,0,0,8,8,8
"TLR5",0,0,0,0,7,1,0,0,0,8,8,8
"TMCC1",0,0,1,0,7,0,0,0,0,8,8,8
"TMEFF2",1,0,0,0,5,2,0,0,0,8,8,8
"TMEM132A",2,0,0,0,6,0,0,0,0,8,8,8
"TMEM63B",0,0,0,0,8,0,0,0,0,8,8,8
"TMEM63C",0,0,0,0,8,0,0,0,0,8,8,8
"TMTC3",3,0,0,0,5,0,0,0,0,8,8,8
"TNFRSF11A",0,0,0,0,7,1,0,0,0,8,8,8
"TNK1",1,0,0,0,7,0,0,0,0,8,8,8
"TPP1",1,0,0,0,7,0,0,0,0,8,8,8
"TRIM29",2,0,0,0,6,0,0,0,0,8,8,8
"TRIM35",0,0,0,0,8,0,0,0,0,8,8,8
"TRIM4",3,0,1,0,4,0,0,0,0,8,8,8
"TSPAN5",0,0,0,0,8,0,0,0,0,8,8,8
"TTC39C",3,0,0,0,5,0,0,0,0,8,8,8
"TTLL8",0,0,0,0,8,0,0,0,0,8,8,8
"TUBB2A",0,0,0,0,8,0,0,0,0,8,8,8
"TUBB8",0,0,0,0,7,1,0,0,0,8,8,8
"TUFM",0,0,1,0,6,1,0,0,0,8,8,8
"TXNRD1",0,0,0,0,6,2,0,0,0,8,8,8
"UBASH3A",4,0,0,0,4,0,0,0,0,8,8,8
"UBE2U",0,0,0,0,8,0,0,0,0,8,8,8
"UBE3B",0,0,0,0,8,0,0,0,0,8,8,8
"UBLCP1",0,0,0,0,5,3,0,0,0,8,8,8
"UNC93A",0,0,0,0,8,0,0,0,0,8,8,8
"UROC1",3,0,0,0,5,0,0,0,0,8,8,8
"USP20",0,0,0,0,6,1,0,1,0,8,8,8
"USP42",0,0,0,0,8,0,0,0,0,8,8,8
"VAV1",0,0,0,0,8,0,0,0,0,8,8,8
"VIPR2",1,0,0,0,6,1,0,0,0,8,8,8
"VWA2",0,0,0,0,8,0,0,0,0,8,8,8
"WDR1",0,0,0,0,8,0,0,0,0,8,8,8
"WDR13",1,0,0,0,7,0,0,0,0,8,8,8
"WWC2",1,0,0,0,7,0,0,0,0,8,8,8
"XIAP",0,0,0,0,8,0,0,0,0,8,8,8
"XK",0,0,0,2,6,0,0,0,0,8,8,8
"XRCC4",1,0,0,0,5,0,0,2,0,8,8,8
"ZBTB4",2,0,0,0,6,0,0,0,0,8,8,8
"ZBTB7B",2,0,0,0,5,1,0,0,0,8,8,8
"ZC3H12B",0,1,0,0,7,0,0,0,0,8,8,8
"ZDHHC5",1,0,0,0,6,1,0,0,0,8,8,8
"ZFP30",0,0,0,0,7,1,0,0,0,8,8,8
"ZFR",3,0,0,0,5,0,0,0,0,8,8,8
"ZMYND15",0,0,0,0,8,0,0,0,0,8,8,8
"ZNF10",0,0,0,0,5,3,0,0,0,8,8,8
